"Sexe";"Age";"prob";"Y";"pred"
"133";1;0;0.802183888558582;1;0.790061073993783
"134";1;0;0.802183888558582;0;0.790061073993783
"135";1;0;0.802183888558582;1;0.790061073993783
"136";1;0;0.802183888558582;0;0.790061073993783
"137";1;0;0.802183888558582;1;0.790061073993783
"138";1;0;0.802183888558582;1;0.790061073993783
"139";1;0;0.802183888558582;0;0.790061073993783
"140";1;0;0.802183888558582;1;0.790061073993783
"141";1;0;0.802183888558582;0;0.790061073993783
"142";1;0;0.802183888558582;1;0.790061073993783
"143";1;0;0.802183888558582;0;0.790061073993783
"144";1;0;0.802183888558582;1;0.790061073993783
"145";1;0;0.802183888558582;1;0.790061073993783
"146";1;0;0.802183888558582;1;0.790061073993783
"147";1;0;0.802183888558582;1;0.790061073993783
"148";1;0;0.802183888558582;1;0.790061073993783
"149";1;0;0.802183888558582;1;0.790061073993783
"150";1;0;0.802183888558582;1;0.790061073993783
"151";1;0;0.802183888558582;0;0.790061073993783
"152";1;0;0.802183888558582;1;0.790061073993783
"153";1;0;0.802183888558582;1;0.790061073993783
"154";1;0;0.802183888558582;1;0.790061073993783
"155";1;0;0.802183888558582;1;0.790061073993783
"156";1;0;0.802183888558582;0;0.790061073993783
"157";1;0;0.802183888558582;1;0.790061073993783
"158";1;0;0.802183888558582;1;0.790061073993783
"159";1;0;0.802183888558582;1;0.790061073993783
"160";1;0;0.802183888558582;0;0.790061073993783
"161";1;0;0.802183888558582;1;0.790061073993783
"162";1;0;0.802183888558582;0;0.790061073993783
"163";1;0;0.802183888558582;0;0.790061073993783
"164";1;0;0.802183888558582;1;0.790061073993783
"165";1;0;0.802183888558582;1;0.790061073993783
"166";1;0;0.802183888558582;1;0.790061073993783
"167";1;0;0.802183888558582;1;0.790061073993783
"168";1;0;0.802183888558582;0;0.790061073993783
"169";1;0;0.802183888558582;1;0.790061073993783
"170";1;0;0.802183888558582;1;0.790061073993783
"171";1;0;0.802183888558582;1;0.790061073993783
"172";1;0;0.802183888558582;1;0.790061073993783
"173";1;0;0.802183888558582;1;0.790061073993783
"174";1;0;0.802183888558582;1;0.790061073993783
"175";1;0;0.802183888558582;1;0.790061073993783
"176";1;0;0.802183888558582;1;0.790061073993783
"177";1;0;0.802183888558582;1;0.790061073993783
"178";1;0;0.802183888558582;0;0.790061073993783
"179";1;0;0.802183888558582;0;0.790061073993783
"180";1;0;0.802183888558582;1;0.790061073993783
"181";1;0;0.802183888558582;0;0.790061073993783
"182";1;0;0.802183888558582;1;0.790061073993783
"183";1;0;0.802183888558582;0;0.790061073993783
"184";1;0;0.802183888558582;0;0.790061073993783
"185";1;0;0.802183888558582;1;0.790061073993783
"186";1;0;0.802183888558582;0;0.790061073993783
"187";1;0;0.802183888558582;0;0.790061073993783
"188";1;0;0.802183888558582;1;0.790061073993783
"189";1;0;0.802183888558582;1;0.790061073993783
"190";1;0;0.802183888558582;1;0.790061073993783
"191";1;0;0.802183888558582;1;0.790061073993783
"192";1;0;0.802183888558582;1;0.790061073993783
"193";1;0;0.802183888558582;1;0.790061073993783
"194";1;0;0.802183888558582;1;0.790061073993783
"195";1;0;0.802183888558582;0;0.790061073993783
"196";1;0;0.802183888558582;1;0.790061073993783
"197";1;0;0.802183888558582;1;0.790061073993783
"198";1;0;0.802183888558582;1;0.790061073993783
"199";1;0;0.802183888558582;1;0.790061073993783
"200";1;0;0.802183888558582;1;0.790061073993783
"201";1;0;0.802183888558582;1;0.790061073993783
"202";1;0;0.802183888558582;0;0.790061073993783
"203";1;0;0.802183888558582;1;0.790061073993783
"204";1;0;0.802183888558582;1;0.790061073993783
"205";1;0;0.802183888558582;1;0.790061073993783
"206";1;0;0.802183888558582;1;0.790061073993783
"207";1;0;0.802183888558582;1;0.790061073993783
"208";1;0;0.802183888558582;0;0.790061073993783
"209";1;0;0.802183888558582;1;0.790061073993783
"210";1;0;0.802183888558582;1;0.790061073993783
"211";1;0;0.802183888558582;1;0.790061073993783
"212";1;0;0.802183888558582;1;0.790061073993783
"213";1;0;0.802183888558582;0;0.790061073993783
"214";1;0;0.802183888558582;1;0.790061073993783
"215";1;0;0.802183888558582;1;0.790061073993783
"216";1;0;0.802183888558582;1;0.790061073993783
"217";1;0;0.802183888558582;1;0.790061073993783
"218";1;0;0.802183888558582;1;0.790061073993783
"219";1;0;0.802183888558582;0;0.790061073993783
"220";1;0;0.802183888558582;0;0.790061073993783
"221";1;0;0.802183888558582;1;0.790061073993783
"222";1;0;0.802183888558582;1;0.790061073993783
"223";1;0;0.802183888558582;1;0.790061073993783
"224";1;0;0.802183888558582;1;0.790061073993783
"225";1;0;0.802183888558582;1;0.790061073993783
"226";1;0;0.802183888558582;1;0.790061073993783
"227";1;0;0.802183888558582;1;0.790061073993783
"228";1;0;0.802183888558582;1;0.790061073993783
"229";1;0;0.802183888558582;1;0.790061073993783
"230";1;0;0.802183888558582;1;0.790061073993783
"231";1;0;0.802183888558582;1;0.790061073993783
"232";1;0;0.802183888558582;0;0.790061073993783
"233";1;0;0.802183888558582;0;0.790061073993783
"234";1;0;0.802183888558582;1;0.790061073993783
"235";1;0;0.802183888558582;0;0.790061073993783
"236";1;0;0.802183888558582;1;0.790061073993783
"237";1;0;0.802183888558582;1;0.790061073993783
"238";1;0;0.802183888558582;0;0.790061073993783
"239";1;0;0.802183888558582;1;0.790061073993783
"240";1;0;0.802183888558582;1;0.790061073993783
"241";1;0;0.802183888558582;0;0.790061073993783
"242";1;0;0.802183888558582;1;0.790061073993783
"243";1;0;0.802183888558582;1;0.790061073993783
"244";1;0;0.802183888558582;0;0.790061073993783
"245";1;0;0.802183888558582;0;0.790061073993783
"246";1;0;0.802183888558582;1;0.790061073993783
"247";1;0;0.802183888558582;1;0.790061073993783
"248";1;0;0.802183888558582;1;0.790061073993783
"249";1;0;0.802183888558582;1;0.790061073993783
"250";1;0;0.802183888558582;0;0.790061073993783
"251";1;0;0.802183888558582;0;0.790061073993783
"252";1;0;0.802183888558582;1;0.790061073993783
"253";1;0;0.802183888558582;1;0.790061073993783
"254";1;0;0.802183888558582;0;0.790061073993783
"255";1;0;0.802183888558582;0;0.790061073993783
"256";1;0;0.802183888558582;1;0.790061073993783
"257";1;0;0.802183888558582;1;0.790061073993783
"258";1;0;0.802183888558582;1;0.790061073993783
"259";1;0;0.802183888558582;0;0.790061073993783
"260";1;0;0.802183888558582;1;0.790061073993783
"261";1;0;0.802183888558582;1;0.790061073993783
"262";1;0;0.802183888558582;1;0.790061073993783
"263";1;0;0.802183888558582;1;0.790061073993783
"264";1;0;0.802183888558582;0;0.790061073993783
"265";1;0;0.802183888558582;1;0.790061073993783
"266";1;0;0.802183888558582;1;0.790061073993783
"267";1;0;0.802183888558582;1;0.790061073993783
"268";1;0;0.802183888558582;0;0.790061073993783
"269";1;0;0.802183888558582;1;0.790061073993783
"270";1;0;0.802183888558582;1;0.790061073993783
"271";1;0;0.802183888558582;1;0.790061073993783
"272";1;0;0.802183888558582;1;0.790061073993783
"273";1;0;0.802183888558582;0;0.790061073993783
"274";1;0;0.802183888558582;1;0.790061073993783
"275";1;0;0.802183888558582;1;0.790061073993783
"276";1;0;0.802183888558582;1;0.790061073993783
"277";1;0;0.802183888558582;0;0.790061073993783
"278";1;0;0.802183888558582;1;0.790061073993783
"279";1;0;0.802183888558582;1;0.790061073993783
"280";1;0;0.802183888558582;1;0.790061073993783
"281";1;0;0.802183888558582;1;0.790061073993783
"282";1;0;0.802183888558582;1;0.790061073993783
"283";1;0;0.802183888558582;1;0.790061073993783
"284";1;0;0.802183888558582;1;0.790061073993783
"285";1;0;0.802183888558582;1;0.790061073993783
"286";1;0;0.802183888558582;0;0.790061073993783
"287";1;0;0.802183888558582;1;0.790061073993783
"288";1;0;0.802183888558582;1;0.790061073993783
"289";1;0;0.802183888558582;1;0.790061073993783
"290";1;0;0.802183888558582;1;0.790061073993783
"291";1;0;0.802183888558582;1;0.790061073993783
"292";1;0;0.802183888558582;1;0.790061073993783
"293";1;0;0.802183888558582;1;0.790061073993783
"294";1;0;0.802183888558582;1;0.790061073993783
"295";1;0;0.802183888558582;1;0.790061073993783
"296";1;0;0.802183888558582;1;0.790061073993783
"297";1;0;0.802183888558582;1;0.790061073993783
"298";1;0;0.802183888558582;1;0.790061073993783
"299";1;0;0.802183888558582;1;0.790061073993783
"300";1;0;0.802183888558582;0;0.790061073993783
"301";1;0;0.802183888558582;1;0.790061073993783
"302";1;0;0.802183888558582;1;0.790061073993783
"303";1;0;0.802183888558582;0;0.790061073993783
"304";1;0;0.802183888558582;1;0.790061073993783
"305";1;0;0.802183888558582;1;0.790061073993783
"306";1;0;0.802183888558582;0;0.790061073993783
"307";1;0;0.802183888558582;1;0.790061073993783
"308";1;0;0.802183888558582;0;0.790061073993783
"309";1;0;0.802183888558582;1;0.790061073993783
"310";1;0;0.802183888558582;1;0.790061073993783
"311";1;0;0.802183888558582;1;0.790061073993783
"312";1;0;0.802183888558582;1;0.790061073993783
"313";1;0;0.802183888558582;1;0.790061073993783
"314";1;0;0.802183888558582;0;0.790061073993783
"315";1;0;0.802183888558582;1;0.790061073993783
"316";1;0;0.802183888558582;1;0.790061073993783
"317";1;0;0.802183888558582;1;0.790061073993783
"318";1;0;0.802183888558582;1;0.790061073993783
"319";1;0;0.802183888558582;1;0.790061073993783
"320";1;0;0.802183888558582;1;0.790061073993783
"321";1;0;0.802183888558582;1;0.790061073993783
"322";1;0;0.802183888558582;1;0.790061073993783
"323";1;0;0.802183888558582;1;0.790061073993783
"324";1;0;0.802183888558582;0;0.790061073993783
"325";1;0;0.802183888558582;1;0.790061073993783
"326";1;0;0.802183888558582;1;0.790061073993783
"327";1;0;0.802183888558582;1;0.790061073993783
"328";1;0;0.802183888558582;1;0.790061073993783
"329";1;0;0.802183888558582;1;0.790061073993783
"330";1;0;0.802183888558582;1;0.790061073993783
"331";1;0;0.802183888558582;1;0.790061073993783
"332";1;0;0.802183888558582;0;0.790061073993783
"333";1;0;0.802183888558582;1;0.790061073993783
"334";1;0;0.802183888558582;1;0.790061073993783
"335";1;0;0.802183888558582;1;0.790061073993783
"336";1;0;0.802183888558582;0;0.790061073993783
"337";1;0;0.802183888558582;1;0.790061073993783
"338";1;0;0.802183888558582;1;0.790061073993783
"339";1;0;0.802183888558582;0;0.790061073993783
"340";1;0;0.802183888558582;0;0.790061073993783
"341";1;0;0.802183888558582;1;0.790061073993783
"342";1;0;0.802183888558582;1;0.790061073993783
"343";1;0;0.802183888558582;1;0.790061073993783
"344";1;0;0.802183888558582;1;0.790061073993783
"345";1;0;0.802183888558582;0;0.790061073993783
"346";1;0;0.802183888558582;1;0.790061073993783
"347";1;0;0.802183888558582;1;0.790061073993783
"348";1;0;0.802183888558582;1;0.790061073993783
"349";1;0;0.802183888558582;1;0.790061073993783
"350";1;0;0.802183888558582;1;0.790061073993783
"351";1;0;0.802183888558582;1;0.790061073993783
"352";1;0;0.802183888558582;1;0.790061073993783
"353";1;0;0.802183888558582;1;0.790061073993783
"354";1;0;0.802183888558582;0;0.790061073993783
"355";1;0;0.802183888558582;1;0.790061073993783
"356";1;0;0.802183888558582;1;0.790061073993783
"357";1;0;0.802183888558582;1;0.790061073993783
"358";1;0;0.802183888558582;1;0.790061073993783
"359";1;0;0.802183888558582;0;0.790061073993783
"360";1;0;0.802183888558582;1;0.790061073993783
"361";1;0;0.802183888558582;1;0.790061073993783
"362";1;0;0.802183888558582;1;0.790061073993783
"363";1;0;0.802183888558582;1;0.790061073993783
"364";1;0;0.802183888558582;1;0.790061073993783
"365";1;0;0.802183888558582;1;0.790061073993783
"366";1;0;0.802183888558582;1;0.790061073993783
"367";1;0;0.802183888558582;1;0.790061073993783
"368";1;0;0.802183888558582;1;0.790061073993783
"369";1;0;0.802183888558582;1;0.790061073993783
"370";1;0;0.802183888558582;1;0.790061073993783
"371";1;0;0.802183888558582;1;0.790061073993783
"372";1;0;0.802183888558582;1;0.790061073993783
"373";1;0;0.802183888558582;1;0.790061073993783
"374";1;0;0.802183888558582;1;0.790061073993783
"375";1;0;0.802183888558582;1;0.790061073993783
"376";1;0;0.802183888558582;1;0.790061073993783
"377";1;0;0.802183888558582;1;0.790061073993783
"378";1;0;0.802183888558582;1;0.790061073993783
"379";1;0;0.802183888558582;1;0.790061073993783
"380";1;0;0.802183888558582;1;0.790061073993783
"381";1;0;0.802183888558582;1;0.790061073993783
"382";1;0;0.802183888558582;1;0.790061073993783
"383";1;0;0.802183888558582;1;0.790061073993783
"384";1;0;0.802183888558582;1;0.790061073993783
"385";1;0;0.802183888558582;1;0.790061073993783
"386";1;0;0.802183888558582;1;0.790061073993783
"387";1;0;0.802183888558582;1;0.790061073993783
"388";1;0;0.802183888558582;1;0.790061073993783
"389";1;0;0.802183888558582;1;0.790061073993783
"390";1;0;0.802183888558582;1;0.790061073993783
"391";1;0;0.802183888558582;0;0.790061073993783
"392";1;0;0.802183888558582;1;0.790061073993783
"393";1;0;0.802183888558582;1;0.790061073993783
"394";1;0;0.802183888558582;1;0.790061073993783
"395";1;0;0.802183888558582;1;0.790061073993783
"396";1;0;0.802183888558582;1;0.790061073993783
"397";1;0;0.802183888558582;1;0.790061073993783
"398";1;0;0.802183888558582;1;0.790061073993783
"399";1;0;0.802183888558582;1;0.790061073993783
"400";1;0;0.802183888558582;1;0.790061073993783
"401";0;1;0.900249510880315;1;0.910091610985789
"402";0;1;0.900249510880315;1;0.910091610985789
"403";0;1;0.900249510880315;1;0.910091610985789
"404";0;1;0.900249510880315;1;0.910091610985789
"405";0;1;0.900249510880315;1;0.910091610985789
"406";0;1;0.900249510880315;1;0.910091610985789
"407";0;1;0.900249510880315;1;0.910091610985789
"408";0;1;0.900249510880315;1;0.910091610985789
"409";0;1;0.900249510880315;1;0.910091610985789
"410";0;1;0.900249510880315;1;0.910091610985789
"411";0;1;0.900249510880315;1;0.910091610985789
"412";0;1;0.900249510880315;1;0.910091610985789
"413";0;1;0.900249510880315;1;0.910091610985789
"414";0;1;0.900249510880315;1;0.910091610985789
"415";0;1;0.900249510880315;1;0.910091610985789
"416";0;1;0.900249510880315;0;0.910091610985789
"417";0;1;0.900249510880315;1;0.910091610985789
"418";0;1;0.900249510880315;1;0.910091610985789
"419";0;1;0.900249510880315;1;0.910091610985789
"420";0;1;0.900249510880315;1;0.910091610985789
"421";0;1;0.900249510880315;1;0.910091610985789
"422";0;1;0.900249510880315;1;0.910091610985789
"423";0;1;0.900249510880315;1;0.910091610985789
"424";0;1;0.900249510880315;1;0.910091610985789
"425";0;1;0.900249510880315;1;0.910091610985789
"426";0;1;0.900249510880315;1;0.910091610985789
"427";0;1;0.900249510880315;1;0.910091610985789
"428";0;1;0.900249510880315;1;0.910091610985789
"429";0;1;0.900249510880315;1;0.910091610985789
"430";0;1;0.900249510880315;1;0.910091610985789
"431";0;1;0.900249510880315;1;0.910091610985789
"432";0;1;0.900249510880315;1;0.910091610985789
"433";0;1;0.900249510880315;1;0.910091610985789
"434";0;1;0.900249510880315;1;0.910091610985789
"435";0;1;0.900249510880315;1;0.910091610985789
"436";0;1;0.900249510880315;1;0.910091610985789
"437";0;1;0.900249510880315;1;0.910091610985789
"438";0;1;0.900249510880315;1;0.910091610985789
"439";0;1;0.900249510880315;1;0.910091610985789
"440";0;1;0.900249510880315;0;0.910091610985789
"441";0;1;0.900249510880315;1;0.910091610985789
"442";0;1;0.900249510880315;1;0.910091610985789
"443";0;1;0.900249510880315;1;0.910091610985789
"444";0;1;0.900249510880315;1;0.910091610985789
"445";0;1;0.900249510880315;0;0.910091610985789
"446";0;1;0.900249510880315;1;0.910091610985789
"447";0;1;0.900249510880315;1;0.910091610985789
"448";0;1;0.900249510880315;1;0.910091610985789
"449";0;1;0.900249510880315;1;0.910091610985789
"450";0;1;0.900249510880315;1;0.910091610985789
"451";0;1;0.900249510880315;1;0.910091610985789
"452";0;1;0.900249510880315;1;0.910091610985789
"453";0;1;0.900249510880315;1;0.910091610985789
"454";0;1;0.900249510880315;1;0.910091610985789
"455";0;1;0.900249510880315;1;0.910091610985789
"456";0;1;0.900249510880315;0;0.910091610985789
"457";0;1;0.900249510880315;1;0.910091610985789
"458";0;1;0.900249510880315;1;0.910091610985789
"459";0;1;0.900249510880315;0;0.910091610985789
"460";0;1;0.900249510880315;1;0.910091610985789
"461";0;1;0.900249510880315;1;0.910091610985789
"462";0;1;0.900249510880315;1;0.910091610985789
"463";0;1;0.900249510880315;1;0.910091610985789
"464";0;1;0.900249510880315;1;0.910091610985789
"465";0;1;0.900249510880315;1;0.910091610985789
"466";0;1;0.900249510880315;1;0.910091610985789
"467";0;1;0.900249510880315;1;0.910091610985789
"468";0;1;0.900249510880315;1;0.910091610985789
"469";0;1;0.900249510880315;1;0.910091610985789
"470";0;1;0.900249510880315;1;0.910091610985789
"471";0;1;0.900249510880315;1;0.910091610985789
"472";0;1;0.900249510880315;1;0.910091610985789
"473";0;1;0.900249510880315;1;0.910091610985789
"474";0;1;0.900249510880315;1;0.910091610985789
"475";0;1;0.900249510880315;1;0.910091610985789
"476";0;1;0.900249510880315;1;0.910091610985789
"477";0;1;0.900249510880315;1;0.910091610985789
"478";0;1;0.900249510880315;1;0.910091610985789
"479";0;1;0.900249510880315;1;0.910091610985789
"480";0;1;0.900249510880315;1;0.910091610985789
"481";0;1;0.900249510880315;1;0.910091610985789
"482";0;1;0.900249510880315;1;0.910091610985789
"483";0;1;0.900249510880315;1;0.910091610985789
"484";0;1;0.900249510880315;1;0.910091610985789
"485";0;1;0.900249510880315;1;0.910091610985789
"486";0;1;0.900249510880315;0;0.910091610985789
"487";0;1;0.900249510880315;1;0.910091610985789
"488";0;1;0.900249510880315;0;0.910091610985789
"489";0;1;0.900249510880315;1;0.910091610985789
"490";0;1;0.900249510880315;1;0.910091610985789
"491";0;1;0.900249510880315;1;0.910091610985789
"492";0;1;0.900249510880315;1;0.910091610985789
"493";0;1;0.900249510880315;1;0.910091610985789
"494";0;1;0.900249510880315;1;0.910091610985789
"495";0;1;0.900249510880315;1;0.910091610985789
"496";0;1;0.900249510880315;1;0.910091610985789
"497";0;1;0.900249510880315;0;0.910091610985789
"498";0;1;0.900249510880315;1;0.910091610985789
"499";0;1;0.900249510880315;1;0.910091610985789
"500";0;1;0.900249510880315;1;0.910091610985789
"501";0;1;0.900249510880315;1;0.910091610985789
"502";0;1;0.900249510880315;1;0.910091610985789
"503";0;1;0.900249510880315;1;0.910091610985789
"504";0;1;0.900249510880315;0;0.910091610985789
"505";0;1;0.900249510880315;1;0.910091610985789
"506";0;1;0.900249510880315;1;0.910091610985789
"507";0;1;0.900249510880315;1;0.910091610985789
"508";0;1;0.900249510880315;1;0.910091610985789
"509";0;1;0.900249510880315;1;0.910091610985789
"510";0;1;0.900249510880315;1;0.910091610985789
"511";0;1;0.900249510880315;1;0.910091610985789
"512";0;1;0.900249510880315;1;0.910091610985789
"513";0;1;0.900249510880315;1;0.910091610985789
"514";0;1;0.900249510880315;1;0.910091610985789
"515";0;1;0.900249510880315;1;0.910091610985789
"516";0;1;0.900249510880315;1;0.910091610985789
"517";0;1;0.900249510880315;1;0.910091610985789
"518";0;1;0.900249510880315;1;0.910091610985789
"519";0;1;0.900249510880315;1;0.910091610985789
"520";0;1;0.900249510880315;0;0.910091610985789
"521";0;1;0.900249510880315;1;0.910091610985789
"522";0;1;0.900249510880315;1;0.910091610985789
"523";0;1;0.900249510880315;1;0.910091610985789
"524";0;1;0.900249510880315;1;0.910091610985789
"525";0;1;0.900249510880315;0;0.910091610985789
"526";0;1;0.900249510880315;1;0.910091610985789
"527";0;1;0.900249510880315;1;0.910091610985789
"528";0;1;0.900249510880315;1;0.910091610985789
"529";0;1;0.900249510880315;1;0.910091610985789
"530";0;1;0.900249510880315;1;0.910091610985789
"531";0;1;0.900249510880315;1;0.910091610985789
"532";0;1;0.900249510880315;1;0.910091610985789
"533";0;1;0.900249510880315;1;0.910091610985789
"534";0;1;0.900249510880315;1;0.910091610985789
"535";0;1;0.900249510880315;0;0.910091610985789
"536";0;1;0.900249510880315;1;0.910091610985789
"537";0;1;0.900249510880315;1;0.910091610985789
"538";0;1;0.900249510880315;1;0.910091610985789
"539";0;1;0.900249510880315;1;0.910091610985789
"540";0;1;0.900249510880315;1;0.910091610985789
"541";0;1;0.900249510880315;1;0.910091610985789
"542";0;1;0.900249510880315;1;0.910091610985789
"543";0;1;0.900249510880315;1;0.910091610985789
"544";0;1;0.900249510880315;1;0.910091610985789
"545";0;1;0.900249510880315;1;0.910091610985789
"546";0;1;0.900249510880315;1;0.910091610985789
"547";0;1;0.900249510880315;1;0.910091610985789
"548";0;1;0.900249510880315;1;0.910091610985789
"549";0;1;0.900249510880315;1;0.910091610985789
"550";0;1;0.900249510880315;1;0.910091610985789
"551";0;1;0.900249510880315;0;0.910091610985789
"552";0;1;0.900249510880315;1;0.910091610985789
"553";0;1;0.900249510880315;1;0.910091610985789
"554";0;1;0.900249510880315;1;0.910091610985789
"555";0;1;0.900249510880315;1;0.910091610985789
"556";0;1;0.900249510880315;1;0.910091610985789
"557";0;1;0.900249510880315;1;0.910091610985789
"558";0;1;0.900249510880315;1;0.910091610985789
